address	text
0x00DEE6A3	보병계 외 지상 유닛
0x00DEE6E7	함선계 공격력
0x00DEE755	불가.
0x00DEE7AA	부포로 보병계에
0x00DEE7D2	부포 보병계 외
0x00DEE83A	부포로 헬기계에
0x00DEE86A	에 강함.
0x00DEE899	이동력 감소도 없다.
0x00DEE907	불가.
0x00DEE931	더 넓은 공격
0x00DEE942	범위 보유.
0x00DEE96F	는 전 유닛 중
0x00DEE982	최대 사거리 보유
0x00DEE9D2	가능
0x00DEE9F3	탄이 떨어지면
0x00DEEA10	불가.
0x00DEEB53	불가.
0x00DEEB7B	공중 유닛에 강함.
0x00DEEBA3	두 유닛 탑재 가능
0x00DEEBBE	미사일 공격
0x00DEEC36	대공기관총으로 헬기 계열에
0x00DEEC66	무손상 적은 일격에
0x00DEEC7F	끝장 가능
0x00DEECF9	2유닛 탑재 가능.
0x00DEED74	시야는 기대하지 마
0x00DEEDA6	은 무기가 없는
0x00DEEDC9	불가능
0x00DEEE16	공격 안받고 인접안돼
0x00DEEE31	않는 한 적엔 안 보임
0x00DEEE8F	최대 시야 보유.
0x00DEEF0E	주포 함선계 공격력
0x00DEEFC2	대부분 지형 비용 1로
0x00DEEFE1	이동 가능
0x00DEEFF6	차량형 이동 가능
0x00DEF04E	비행형 이동 가능
0x00DEF07C	비행 타입은 지형 영향
0x00DEF097	이동력 변화 없음.
0x00DEF0B2	함선형 이동 가능
0x00DEF0DE	바다/암초 이동 가능
0x00DEF122	함선 타입과 차이는
0x00DEF139	얕은 여울 이동 가능
0x00DEF1F0	이동마다 줄어, 없어지는
0x00DEF20F	와 이동 불가
0x00DEF36A	가능
0x00DEF3BA	주포로 보병계에 대한
0x00DEF3E2	주포 보병계 외
0x00DEF41A	주포로 헬기계에 대한
0x00DEF442	주포로 비행기계에 대한
0x00DEF46E	주포 선박계 공격력
0x00DEF4E1	불가.
0x00DEF4F2	부포로 보병계에 대한
0x00DEF51A	부포 보병계 외
0x00DEF552	부포로 헬기계에 대한
0x00DEF5A6	부포 선박계 공격력
0x00DF1143	테스트테스트테스트
0x00DF1EEE	수도 점령/적 전멸 승리
0x00DF1F2E	수도 점령 또는 적 전멸로 승리.
0x00DF1F6E	수도 점령 또는 적 전멸로 승리.
0x00DF1FAE	이 지도는 5일 생존하면 승리!
0x00DF2026	수도 점령 또는 적 전멸로 승리!
0x00DF207A	승리 조건은 수도 점령 또는 적 전멸!
0x00DF20BA	수도 점령/적 전멸 승리
0x00DF2102	수도 점령/적 전멸 승리
0x00DF217E	수도 점령/적 전멸 승리
0x00DF21AE	수도 점령이나 적 전멸로 승리!
0x00DF21EE	수도 점령 또는 적 전멸로 승리!
0x00DF223E	수도 점령 또는 적 전멸로 승리!
0x00DF226C	이면반드시이길수있어!
0x00DF228E	먼저 많이 점령한 쪽 승리
0x00DF22BD	먼저 15거점을 점령해!
0x00DF22DE	수도 점령/적 전멸 승리
0x00DF2356	승리는 수도 점령이나 적 전멸!
0x00DF239E	먼저 많이 점령한 쪽이 승리!
0x00DF23F2	수도 점령/적 전멸 승리
0x00DF24A3	지켜 내면 승리
0x00DF256E	수도 점령 또는 적 전멸로 승리!
0x00DF25FA	수도 점령이나 적 전멸로 승리!
0x00DF266E	수도 점령 또는 적 전멸로 승리!
0x00DF26FE	수도 점령/적 전멸 승리
0x00DF275C	을 8턴 동안 지켜내!
0x00DF2792	수도 점령/적 전멸
0x00DF2806	수도 점령이나 적 전멸로 승리!
0x00DF285A	수도 점령 또는 적 전멸로 승리!
0x00DF28C2	수도 점령 또는 적 전멸로 승리!
0x00DF29AA	저장 데이터 모두 삭제.
0x00DF29E2	저장 데이터 삭제 중.
0x00DF2A4D	정말 항복해?
0x00DF2B9C	전투 점령 애니
0x00DF2BB3	을 표시
0x00DF2BCF	를 표시
0x00DF2BEB	전투 애니 있음
0x00DF2C04	애니 없음
0x00DF2C43	더는 생산 불가
0x00DF2D26	어떤상황도전투가능
0x00DF2D89	2씩 보충 가능.
0x00DF2DA6	밝고 활기찬 소년.
0x00DF2DEF	새벽형
0x00DF2E02	기계라면
0x00DF2E6F	의 이동력 높음.
0x00DF2EA1	의 공격력 낮음.
0x00DF2EF0	이동력 증가.
0x00DF2FE3	직접 공격 유닛의
0x00DF3030	공격력 낮은 데다,
0x00DF3049	사거리 짧음.
0x00DF307E	직접 공격 유닛의
0x00DF315D	어째선지 운 좋음
0x00DF3178	일이 자주 생긴다.
0x00DF3228	손가는 학생
0x00DF3258	가끔 내 이야기도
0x00DF326D	물어보러 와.
0x00DF3287	비 약함 눈 강함
0x00DF332A	실수는 많지만,
0x00DF3345	본인은 매우 진지.
0x00DF33B7	간접 공격 유닛의
0x00DF33D4	사거리 김.
0x00DF33E5	직접 공격 가능 유닛
0x00DF3440	간접 공격 유닛의
0x00DF347A	사거리도 늘어
0x00DF3546	공격력 약함.
0x00DF3595	한 번 더 행동 가능
0x00DF35D1	브레이크 중인 유닛
0x00DF369F	해상 유닛 능력 강함.
0x00DF36DB	효과 상승.
0x00DF3707	공격력 약함.
0x00DF3766	느긋이 천천히
0x00DF3802	방어력 강함.
0x00DF38B3	굳게믿고의심안해
0x00DF3961	상대에게 안 보인다
0x00DF3978	다만 왠지 운이 나쁘다.
0x00DF39E9	이나 암초 같은 지형의
0x00DF3A23	가능.
0x00DF3A47	아버지 안 닮은 천재
0x00DF3AAD	이겨야 해
0x00DF3AFA	모든게수수께끼
0x00DF422E	특별히 약점 없음
0x00DF4281	메카를 잘 다뤄서
0x00DF4312	눈 강함 비 약함
0x00DF4352	보병 외 직접 공격은
0x00DF437A	간접 공격 사거리 김
0x00DF4395	직접공격 서툴다.
0x00DF43D2	하지만 구입 가격도
0x00DF43FA	상대에게 정보 안 준다
0x00DF443B	왠지 운 나빠
0x00DF4452	공중 유닛 공격력이
0x00DF448F	공격력 약함
0x00DF44A2	해상 유닛 특기
0x00DF44D0	왠지 비가 잘 내린다
0x00DF44F6	모든 능력 강함.
0x00DF450B	그 유닛이 이동 가능한
0x00DF4526	지형이면 이동 비용은
0x00DF55D7	이동 쉬움
0x00DF55ED	방어 낮음
0x00DF561F	육상 유닛은 보병계
0x00DF566B	이 지형의 보병계
0x00DF56CF	에 인접하지 않으면,
0x00DF5753	지형이지만 방어
0x00DF578B	아군이 점령 중이면,
0x00DF57A7	육상 유닛 보충, 보급이
0x00DF57FD	이동가능
0x00DF580F	각 군 본거지.
0x00DF5827	점령되면 패배
0x00DF5839	육상 유닛 보충/보급
0x00DF5853	가능.
0x00DF587B	공항 보유 도시.
0x00DF58AB	공중 유닛 생산/보충
0x00DF58C5	보급 가능.
0x00DF58DB	항구 도시
0x00DF5909	해상 유닛 생산/보충
0x00DF5923	보급 가능.
0x00DF5937	육지를 잇는 다리
0x00DF595F	지형 효과 없음
0x00DF597B	육지에서 바다로
0x00DF599B	승하차
0x00DF59AD	가능
0x00DF59B9	지형 효과 없음.
0x00DF59CF	공장 보유 도시.
0x00DF59FF	육상 유닛 생산과
0x00DF5A15	보충/보급 가능
0x00DF5A4B	적과 인접하지 않는 한
0x00DF5D62	커서 조작부터
0x00DF5D81	방법도 설명이야
0x00DF5D9A	반가워. 
0x00DF5DA9	　님
0x00DF5DB4	코스모랜드에 어서 와
0x00DF5DD2	나는 레드스타국의 사령관
0x00DF5E12	코스모랜드 설명을
0x00DF5E35	해 줄게.
0x00DF5E56	여긴 레드스타국
0x00DF5E85	제법 큰 나라야.
0x00DF5EA0	이웃은 블루문국.
0x00DF5EC3	블루문과 사이가 나빠서
0x00DF5EE8	늘 싸움만 하고 있어.
0x00DF5F0E	최근엔 큰 전투도 없었지만
0x00DF5F5A	아, 미안해.
0x00DF5F73	블루문 군의 호이프 사령관이
0x00DF5FBA	그 탓에 아라라 지방도
0x00DF5FE7	블루문 군 지배하에 들어갔어.
0x00DF6016	사령관 후보생인　
0x00DF6038	당신에게 명령이 내려졌어.
0x00DF6061	아라라에서 블루문 군을
0x00DF6088	몰아내는 게 임무야.
0x00DF60AD	내가 지원할게.
0x00DF60C6	자, 출격이야!
0x00DF612E	자, 출격이야!
0x00DF6146	아라라 산중에서 적 부대 확인.
0x00DF619E	부대라 볼 수 있어
0x00DF61E7	생각할 만하네.
0x00DF61FE	이번 작전은 그 부대 격파야.
0x00DF6420	간단한 전략 설명이야.
0x00DF66C0	나라 윗사람도 만족하고 있어.
0x00DF67BA	다만 지금까지 전선에서 쓰던
0x00DF6882	받을 수 있대.
0x00DF68F6	실력을 시험해 봐
0x00DF691D	내가 가르친 것 기억해
0x00DF6946	마가타마 요새 정찰대가
0x00DF6971	전멸했어.
0x00DF6982	요새는 산에 둘러싸여
0x00DF69AF	적이 많다고 보긴 어려워
0x00DF69D8	정찰대라 해도 전멸당하다니
0x00DF6A01	뭔가 있는 게 틀림없어
0x00DF6A26	이 요새를 빼앗기면
0x00DF6A47	나중에 골치 아파져
0x00DF6A96	곤란한 일이 생겼어요
0x00DF6C7E	기뻐해!
0x00DF6C8F	드디어 중전차
0x00DF6CAC	
0x00DF6CB8	개발에 성공했어!
0x00DF6CCF	게다가 예전부터 준비한
0x00DF6CF4	대공 유닛도 사용 허가됐어!
0x00DF6D22	이번 작전
0x00DF6D2D	
0x00DF6D3A	
0x00DF6D92	가 주력인 부대라
0x00DF6DAB	쉽게 안 질 텐데
0x00DF6DD8	어쩌면 본격적인 항공 부대
0x00DF6DFB	폭격기...
0x00DF6E0E	아니 아무것도 아니야
0x00DF6E29	내가 너무 깊게 봤나
0x00DF6E5A	간접 공격 유닛 설명이야
0x00DF6E7A	대공미사일
0x00DF6E8C	로켓포
0x00DF6E97	를 배워
0x00DF6EAA	레드스타 상부도
0x00DF6EC9	골치 아픈가 봐
0x00DF6EDE	적은 이미
0x00DF6EE9	항공
0x00DF6EF3	전력
0x00DF6EFA	을 준비했대
0x00DF6F0B	그런데 우린 아직 없어
0x00DF6F3A	그 대신 시제품
0x00DF6F4F	대공미사일
0x00DF6F5C	을 이쪽에
0x00DF6F6B	배치해 두었어
0x00DF6F96	그리고 덧붙여
0x00DF6FB3	로켓포
0x00DF6FC3	쓸 수 있게 했어
0x00DF7032	늘 적보다 약한 유닛만 줘서
0x00DF7059	미안해
0x00DF7082	공중·간접 유닛 설명이야
0x00DF70AE	님은 며칠 걸릴까?
0x00DF70D2	좋은 소식이야!
0x00DF70E5	드디어
0x00DF70F0	전투기
0x00DF70FA	폭격기
0x00DF7106	준비됐어!
0x00DF7119	각각 3대야!
0x00DF7136	이번 작전 한정이야
0x00DF7166	호이프 부대가 해안 너머에
0x00DF7189	나타났어
0x00DF719C	단숨에 치는 게 작전이야
0x00DF71C9	자, 출격이야!
0x00DF71DE	해상 유닛 설명이야
0x00DF72B8	여기 새로 등장하는 해상 유닛이야.
0x00DF72E2	이 두 유닛을 지키며 바다 건너편을
0x00DF7346	지난 작전에 쓴,
0x00DF7382	필요한 유닛을 골라
0x00DF73A5	준비해 달랬어요.
0x00DF76D5	씨가 새로 쓸 수 있게
0x00DF77BF	내 과외 수업 듣고 싶어
0x00DF77DE	더 자세히 알고 싶은 사람
0x00DF7801	을 위한 수업.
0x00DF7816	몰라도 플레이 가능하지만,
0x00DF783B	요령 알려 줄게.
0x00DF8C02	종합
0x00DF8C0E	장비없음
0x00DF8C1A	유닛상황
0x00DF8DB2	이름알려줘
0x00DF8DFA	맞습니까
0x00DF8E3E	반가워. 
0x00DF8E6E	레드스타국의 사령관
0x00DF8EAE	너 이 게임 처음이니?
0x00DF8EFF	게임보이 워즈에는
0x00DF8F26	여러 모드가 있어
0x00DF8F3F	게임보이 한 대로
0x00DF8F64	한대대전모드
0x00DF8F83	친구와 연결해서
0x00DF8FB0	즐기는 통신,
0x00DF8FC9	그리고 작전룸이야.
0x00DF8FEC	처음엔 작전룸부터
0x00DF900F	시작해 보자!
0x00DF9024	다음 모드 선택에서
0x00DF9053	작전룸 골라줘
0x00DF9066	작전룸에서는 내가
0x00DF908B	전투법 알려 줄게.
0x00DF90A7	작전룸에 가면
0x00DF90CE	위부터 작전 골라줘.
0x00DF90F6	첫 작전은 전투 개시야!
0x00DF911F	그럼 시작할게.
0x00DF9149	게임보이 워즈에서는
0x00DF9174	내가 작전룸에서
0x00DF91A3	바뀐 규칙까지
0x00DF91D0	포함해서.
0x00DF91E3	이전 워즈를 해 봤어도
0x00DF9210	한 번 보는 걸 추천해.
0x00DF9241	그래도 필요 없다면
0x00DF9270	작전룸 빨리 끝내는 법 알려 줄게.
0x00DF929F	작전룸부터 할래?
0x00DF92CA	그게 좋을 거야!
0x00DF92E6	작전룸은 다음
0x00DF9315	거기서 들어가
0x00DF9328	「모드 선택」에는 게임보이 1대로
0x00DF9355	게임보이 한 대 대전,
0x00DF9384	친구와 연결해 노는
0x00DF93B1	통신 모드,
0x00DF93CA	그리고 작전룸이 있어.
0x00DF93F3	작전룸에 들어가면
0x00DF941A	위부터 작전을 골라.
0x00DF9446	첫 작전은 전투 개시야!
0x00DF946F	그럼 힘내!
0x00DF948E	간단히 설명할게.
0x00DF94BB	게임보이 워즈에는
0x00DF94D6	여러 모드가 있어.
0x00DF94FD	먼저 한 대 대전,
0x00DF9516	게임보이 한 대로
0x00DF953B	한대대전모드
0x00DF9554	친구와 연결해서
0x00DF9581	통신모드
0x00DF9594	작전룸도 있어.
0x00DF95B9	작전룸.
0x00DF95D2	작전룸 마지막
0x00DF95F5	결전만 클리어해 줘.
0x00DF9616	그러면 여러 모드가
0x00DF963B	새로 나타날 거야!
0x00DF9656	그럼 힘내!
0x00DFA64A	둘부터 넷까지
0x00DFA66B	대전 가능
0x00DFA68C	전투기록볼수있어
0x00DFA6AA	전투 방법 알려 줄게
0x00DFA6CD	와서 들어 봐
0x00DFA6E2	워즈 코인으로
0x00DFA6FB	물건 살 수 있어
0x00DFA71B	님만의
0x00DFA72E	지도를 만들 수 있어
0x00DFA752	한 대로 넷까지
0x00DFA775	대전 가능
0x00DFA79A	처음부터 대전
0x00DFA7BE	이어서 대전
0x00DFA7E2	처음부터 캠페인
0x00DFA7FD	시작해요
0x00DFA80E	이어서 캠페인
0x00DFA829	진행 가능
0x00DFA83A	특별한 처음부터
0x00DFA84D	숨겨진 모드
0x00DFA872	특별 이어하기
0x00DFA885	숨겨진 모드
0x00DFA8AA	혼자서 대전
0x00DFA8CB	사령관 상대
0x00DFA8EA	둘이서 대전
0x00DFA90A	셋이서 대전
0x00DFA926	넷이서 대전
0x00DFA942	통신 케이블로
0x00DFA95B	대전하기
0x00DFA972	카트리지 하나로
0x00DFA989	모두와 대전
0x00DFA9AE	친구와 연결해
0x00DFA9C7	대전 가능
0x00DFA9DA	친구와
0x00DFA9E9	맵 교환 가능
0x00DFAF03	쓸 수 있는 돈
0x00DFB293	사 가면, 그 지도에 그려진
0x00DFB439	몇 번 가게에 오다 보면 언젠가
0x00DFB462	말할지도 모르지만!
0x00DFB4F2	물건없어
0x00DFB54B	우리 가게엔 뭐든 있어.
0x00DFB5E5	날씨 좋은 날엔 장사 말고
0x00DFB644	방금 얘긴 없던 거
0x00DFB6C4	자, 천천히 보고 가
0x00DFB754	그게 있으면 「대전」 가능
0x00DFB809	여기서만 말하는데, 우리는 사령관을
0x00DFB8B4	알지도 몰라
0x00DFB8F3	우리 가게서 파는 지도 다 사들여도
0x00DFB964	천천히 보고 가
0x00DFB982	열심히 하는 것 같군.
0x00DFBA21	한 번쯤 들어가 봐
0x00DFBAA6	한 번 클리어론 아직 멀었어!
0x00DFBB5A	어서와
0x00DFBD86	자, 척척 벌어 우리 가게에서
0x00DFBEC3	공격에 쓸 수 있어!
0x00DFBFF2	수송할 수 있는 유닛도
0x00DFC01D	유닛 이동력이 길다는 건 알았나?
0x00DFC04A	수도 점령 노리면 이보다 무서운
0x00DFC08E	직접 공격 유닛의 공격력은 약하지만,
0x00DFC0E6	보병/바주카병 미끼로 간접 공격
0x00DFC1EA	말 많은 건 내 나쁜 버릇이군!
0x00DFC28E	그 녀석은 힘은 있지만 서툴러서
0x00DFC2C8	그 녀석을 잘 다루려면, 다른
0x00DFC31E	직접 공격 외엔 영 꽝이니까
0x00DFC3A1	넓은 곳에서 싸우는 게 좋을 거야!
0x00DFC3CE	뭐, 나도 젊었을 때는... 이런 얘긴
0x00DFC47A	눈만 내리게 하는 사령관
0x00DFC52F	어디서든 싸울 수 있는
0x00DFC5DE	그 녀석도 예전엔... 아차, 내 얘기군!
0x00DFC66E	녀석은 사격 천재
0x00DFC687	간접 공격은 따라올 자 없어
0x00DFC6C1	그 재능에 기대 직접 공격 실력을
0x00DFC6EE	갈고닦지 않은 게 약점이지.
0x00DFC834	간접 직접 모두
0x00DFCA30	줄 수 없는 경우도 있고
0x00DFCA78	쓸 수 있겠지.
0x00DFCA93	능숙한 사령관이 다뤘을 때의 아스카는,
0x00DFCABA	어중간하지 않게 강해!
0x00DFCB70	공중 유닛 강하고 해상 약함
0x00DFCBAA	그리고 브레이크로 2회 행동...
0x00DFCC2B	공중 유닛은 연료가 잘 줄지 않고,
0x00DFCC58	눈치채고 있었나?
0x00DFCC75	공중 유닛은 날고 있어서 매일 처음에
0x00DFCCB9	매일 시작 때 줄어드는 연료가 이글
0x00DFCE46	비가 잘 오는 비남자란 점은
0x00DFCED8	오늘 얘긴 여기까지
0x00DFCF77	고용 가능
0x00DFCFDE	아스카 사령관을 고용할 수 있어!
0x00DFD082	헬보우즈 고용 가능하단 얘기야
0x00DFD0B6	대전에서 싸울 수 있는 지도 케이스다!
0x00DFD0DF	지금이면 지도도 몇 개 끼워줄까?
0x00DFD106	워즈 지도가 든 지도 케이스
0x00DFD1B2	3인 대전 가능 지도 케이스군!
0x00DFD53B	오늘은 폐점이야
0x00DFF0DF	캐서린은 나라를 비울 수는
0x00DFF15A	예전엔 호되게 당했지만
0x00DFF175	이번엔 그렇겐 안 돼
0x00DFF1AD	새 사령관이라면 말이지!
0x00DFF927	맞서기 위해 자네 특기인 간접 공격
0x00DFF9DF	여기는 것이냐!
0x00DFFA65	성격은 문제지만 사격 실력은
0x00E007B4	의 부대에 들어가라 해서
0x00E00851	직접 공격은 누구에게도 안 질
0x00E0087C	자신이 있다
0x00E0095B	십자 버튼 상하로 선택 가능!
0x00E00A03	십자 버튼 상하로 선택 가능!
0x00E0112E	뭐 여러 일이 있었지
0x00E0118D	꼬마 능력을 다 가늠 못 하다니
0x00E011B2	실력 녹슬었군
0x00E01922	움직이기 시작
0x00E01935	빨리 거점을 점령하지 않으면 또
0x00E027D8	얼마 전 부대가 우리 영토로 진공 중
0x00E02FFE	뭐라고 했나
0x00E0319E	추웠다
0x00E0374E	다음 적은 빌리인 것 같군.
0x00E0377A	빌리... 나를 애송이라고 부르는 사람이구나.
0x00E037ED	세 사람은 절친이었다
0x00E03852	그래서 캐서린은 알았던 거야.
0x00E03FB6	이전 작전이 생각보다 손이 가서,
0x00E04038	나는 보병과 바주카병 활용 작전이
0x00E040A1	병사 수송 유닛도
0x00E048A2	이놈, 자기 땅만으론 부족해
0x00E048F2	절대 못하게 해
0x00E049BC	여기는 대화로 넘기고
0x00E04FEE	이 정도는, 조사해 두지 않으면
0x00E050AB	유닛도 많지는 않은 듯해
0x00E050E3	그럼 대군으로 공격하면 거의 이기지!
0x00E05196	생산 가능한 곳을
0x00E05A32	상대 생산 거점이 있다면
0x00E05A85	나도 생산 가능하면 좋겠구나!
0x00E05BBC	이 맵이라면... 우회하면
0x00E0630A	아, 아스카에게 그런 일
0x00E06344	만에 하나 무슨 일이 생기면
0x00E06B80	한동안 안 깨어나
0x00E06C5D	이 지도는 먼저 16거점 점령한 쪽이
0x00E0732B	좋은 아침 도미노
0x00E07346	너를 보고 있으면, 내가 진지하게 하는 게
0x00E073A6	아스카 작전에 제대로 걸려들었어!
0x00E073F6	그 애는 같은 학교 때부터 작전엔
0x00E0741D	1등이었어!
0x00E07CA6	저　녀석과　얘기하면
0x00E07CC7	페이스가 흔들려...
0x00E07CDE	해전에서 저놈 넘을 자는
0x00E08473	더 차분히 상황을 보지 않으면 위험해.
0x00E08D37	아까 얘기는
0x00E08D5F	이번엔 네가 나서면 돼.
0x00E08DA3	확인해 보고 와
0x00E08DFC	언제든 나갈 수 있어!
0x00E08EAD	머리가 너무 굳었네
0x00E09529	같이 갈래
0x00E09FCA	해전에서 저놈 넘을 자는
0x00E0A028	미안... 지금까지 자다가 이제
0x00E0A727	더 신중히 상황을 보지 않으면 위험해.
0x00E0A7E7	이 싸움 자체가 누군가 꾸민 거야.
0x00E0B007	아까 얘기는
0x00E0B02F	이번엔 네가 나가면 돼
0x00E0B073	확인해 보고 와
0x00E0B0CC	언제든 나갈 수 있어!
0x00E0B179	머리가 너무 굳었네
0x00E0B7F5	따라오지 않아?
0x00E0B846	・・・괜찮아?
0x00E0C0F2	뭘 그리 태평한 소릴 하느냐!
0x00E0C276	해전에는 그를 넘을 자가
0x00E0C2D4	미안... 지금까지 자다가 이제
0x00E0CA93	이 전쟁 자체가 누군가 꾸민 거야.
0x00E0D2B3	아까 얘기는
0x00E0D2DB	이번엔 네가 나가면 돼
0x00E0D31F	확인하고 와줄래?
0x00E0D378	언제든 출격 가능
0x00E0E3DA	뭔가 이상하지 않아?
0x00E0E4D7	복제 인간을 만들 수 있나 봐.
0x00E0E592	이런 놈들 그냥 둘 수 있겠냐!
0x00E0E614	이미 전투 중이야!
0x00E0E6E3	제법 힘들었어!
0x00E0EFD2	어서 흑막을 없애야
0x00E0F63E	드디어 궁지에 몰았어
0x00E0F68A	...궁지에 몰았다고?
0x00E0F6E2	작전밖에 모르는 계집애가.
0x00E0F70D	내가 눈치 못 챈 줄 알았냐!
0x00E0F772	끝에서 작전을 잘못 세웠구나...
0x00E0F79F	네놈 혼자 날 이길 수 있다 생각했나!
0x00E0FF0C	언제든 출격 가능
0x00E0FFAD	머리가 너무 굳었어.
0x00E10ED6	「스피드」는 빨리 승리하는지를
0x00EC30A2	있음이면　유닛　시야밖　안보임
0x00EC310A	거점수입 설정
0x00EC312E	지정일　끝나면　거점　수로　승부
0x00EC3162	지정거점　보유시　우세승리
0x00EC3192	있음이면 사령관 능력 활성
0x00EC31C2	애니 없음
0x00EC31DA	전투 점령 애니 있음
0x00EC3202	전투 애니만 표시
0x00EC321E	플레이어 애니만 표시
0x00EC3246	같은 깃발이면 같은 팀
0x00EC32D2	날씨 설정
0x00EC3342	애니 없음
0x00EC335A	전투 점령 애니 있음
0x00EC3382	전투 애니만 표시
0x00EC339E	플레이어 애니만 표시
0x00EE212C	2-6거리
0x00EE2138	3-5거리
0x00EE2144	2-3거리
0x00EE21C4	암초해
0x00EE22C4	통신4
0x00EE22D0	통신3
0x00EE22DC	통신2
0x00EE22E8	통신1
0x00EE2434	공격기
0x00EE244C	대공미사일
0x00EE2464	대공자주포
0x00EE2470	열차포
0x00EE248C	보급차
0x00EE2494	신형전차
0x00EE24B8	중전차
0x00EE24C8	전투공병
0x00EE25A0	항복
0x00EE265C	지도를 저장 중이야 전원을 끄지 마
0x00EE26CC	지도 수신 중. 잠시 기다려
0x00EE26F4	지도 송신 중. 잠시 기다려
0x00EE275C	보낼 지도를 골라 줘
0x00EE2778	지도를 보낼 사람이 아무도 없어
0x00EE279C	지도를 보낼 사람을 골라
0x00EE27E0	친구들이 모이면 시작 버튼 눌러줘!
0x00EE2810	참전 등록 중. 잠시만 기다려!
0x00EE2838	통신 준비 중!
0x00EFAAD4	레드스타 패배. 타군 항복도 패배. 정말? 종료 공격 합류 대기 시스템
