address,japanese,korean,char_count,frequency,status,notes
0x0064053E,剪淘崇幅,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640571,專白鋳漫,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006405A4,嵐盗崇服,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006405D7,囃淘崇服,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064060A,囈泊葬幅,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064063D,恤俣灯丕,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640670,摧白葬筒,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006406A3,泓藍灯痢,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006406D7,囗抹迄椒,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064070A,藍盗藻辧,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064073D,囗俣舶國,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006407A4,悁覧李,수리밀,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006407D6,恫俣駐梨,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064083C,沮剿部繭,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640870,撥藍風屐,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006408A3,悁俣駐麿,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006408D6,沱剽利屐,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640909,尨武瑞当痢,기갑 돌격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064093D,恙抹舶梨,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640970,囮葡灯繭,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006409A3,撓蕪箔迫撻,포병 압박,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006409D6,撥又涛風椒,전차 강습,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640A09,撓又箔迫悗,기갑 압박,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640A3D,恙部薄劑,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640A6F,撥欄湯迫國,포병 진격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640AA3,尨白鋳葺椒,전차대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640AD6,恙蕪灯侭,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640B09,恫蕪涛伏,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640B3C,囓盗髄燈屬,보급 부대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640B6F,撕濫涛蕗,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640BA2,尸俣涛葺洟,포병 방어,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640BD5,尨亦荘薄屬,기갑 방어,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640C6E,泝剿楓李,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640CA1,恙藍部蕗洟,보병 지원,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640CD5,尹蘭迄屏,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640D3B,囮末風悄,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640D6E,囮封舶履,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640DA1,椌囮劒洟,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640DD4,尸部舶繭洟,전차 지원,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640E3B,椦劔剱泪,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640EA2,悁劍屐,하막고,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00640F09,撥圀據泪,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00640F3B,剿部灯吏擒,포병 지휘,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641007,沽柏麹給薯副,대대 지원,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x0064106E,囑註詩諮猪屬,보병 공격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x006410A1,恬盗詩誌嵩屬,방어,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x006410D4,恬泊詩刻数圓,보병 지원,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00641107,棘泊渚克藷辧,기갑 공격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x0064113A,泅葡錘刻嵩辧,전차 공격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x0064116D,椈淘渚訣資璃,포병 공격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x006411A1,恫白錘署縛,기갑 포위,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006411D3,泅葡錘麹藷劬,전차 지원,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00641207,囗盗渚麹遭椄,기갑 지원,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x0064123A,恬淘錘麹趨擘,포병,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x0064126D,椢俣盗崇万,보병대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006412A0,恬盗詞血助圓,보병 정찰,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x006412D3,椢俣酎緒著,기갑대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641306,棘亦草瑞丁,전차대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641339,泗舞庶詩助悧,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064136C,沽葡庶緒走棗,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006413A0,囑盗緒諮慢,포병대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006413D3,恬泊瑞崇理,보병 지원,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641406,尠衷緒署万,전차 지원,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641439,尠註庶誌筒,포병,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064146C,椢蕪荘葬万,기갑 돌격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064149F,棘蕪草蒼理,전차 돌격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006414D2,棘盗麹克送悒,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00641506,尢湯酎祷撻,포병 사격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641539,囈錘結告漠棗,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064156C,恤聡詩件痘椒,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0064159F,恂衷轟月祷擇,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x006415D2,泓綜穴焔雌李,미상,6,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00641606,摶註試賜蕗椄,보병대,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641639,對錘轟刻痘孱,포병 포격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064166C,泗白庶書曝悖,보급 대대,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064169F,恂綜結訣数劑,기갑대,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006416D3,欄曙糾去装國,전차 배치,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641739,尓註麹誌苧悗,보병 지원,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006417A0,剳綜詩諮漠洶,포병,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641806,恂虫結旧藷辨,기갑 전개,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641839,棊聡詞訣数圍,전차대,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064186D,專錘轟国漠,기갑 포격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006418A0,椁荘庶薯伏,방어,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006418D3,恂衷詩書副,전차 방어,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641906,沽註渚資爆,포병 방어,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641939,摎盗緒薯復,보병 공세,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0064199F,泗盗轟克送擂,포병 사격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x006419D3,囎酎髄猪悗,전차 공세,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641A06,剪渚血賜麿,기갑 공세,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641A39,尓註誌藻辨,포병 진격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641A6C,尓註緒藻圈,보병 진격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641A9F,囈綜克崇慢,기갑 진격,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641AD2,囎盗緒藻辨,미상,5,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00641B05,尓錘克嵩万,미상,5,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00641B38,摶湯瑞樗辧,미상,5,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00641B6B,囀錘訣崇慢,전차대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00641B9E,對随麹書爆洽,전차 돌격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641BD1,恤綜血署祷椥,방어,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641C04,恂淘瑞蒼梨,보병대,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00641C37,摯錐活褐国痢,기갑 공격,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641C6A,椈白瑞崇伏洶,보급 지원,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641CD1,囀曙糾葛藷劬,전차 방어,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00641D04,摯虫結月藻圓,기갑 배치,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
